timestamp,open,high,low,close,volume
1585440000000,6241.06,6266.95,5867.15,5876.82,245.719311
1585526400000,5895.02,6607.25,5862.32,6386.47,374.646417
1585612800000,6387.83,6516.79,6334.59,6434.43,200.191905
1585699200000,6419.08,6679.96,6152.38,6641.0,244.83346
1585785600000,6649.73,7226.02,6558.62,6826.94,569.861637
1585872000000,6786.0,7035.95,6607.95,6721.11,374.740512
1585958400000,6725.64,6996.58,6654.02,6862.65,278.684236
1586044800000,6891.57,6891.57,6674.97,6771.41,129.581436
1586131200000,6767.44,7347.0,6767.44,7332.68,271.71646
1586217600000,7325.21,7450.93,7084.68,7197.12,193.637296
1586304000000,7198.53,7419.96,7155.97,7363.77,137.537852
1586390400000,7360.5,7368.22,7108.22,7283.68,73.043289
1586476800000,7280.13,7288.54,6750.0,6857.58,94.517529
1586563200000,6864.09,6935.07,6758.95,6881.93,46.401843
1586649600000,6900.23,7175.38,6782.41,6894.29,91.2665
1586736000000,6883.46,6883.78,6564.42,6836.5,115.760435
1586822400000,6837.6,6971.0,6767.66,6857.32,63.647023
1586908800000,6865.7,6926.82,6609.01,6631.75,80.44159
1586995200000,6612.81,7201.47,6480.0,7100.0,282.056698
1587081600000,7100.0,7145.41,6990.73,7036.17,71.961671
1587168000000,7026.47,7293.89,7017.63,7248.61,75.897316
1587254400000,7256.84,7267.46,7057.69,7121.6,66.48976
1587340800000,7120.85,7215.0,6750.0,6828.56,147.097576
1587427200000,6823.57,6934.46,6761.06,6845.56,183.05607
1587513600000,6841.33,7154.79,6819.58,7124.66,84.760407
1587600000000,7130.11,7752.45,7029.33,7480.05,206.001356
1587686400000,7484.46,7658.78,7401.05,7497.34,110.173282
1587772800000,7506.54,7720.52,7437.46,7541.17,98.724925
1587859200000,7537.51,7705.38,7461.99,7694.13,88.994885
1587945600000,7695.78,7791.73,7628.24,7775.57,75.132129
1588032000000,7777.05,7782.01,7670.15,7748.5,44.404302
1588118400000,7742.68,8955.58,7713.01,8778.63,320.888147
1588204800000,8782.65,9450.76,8404.31,8630.86,384.675439
1588291200000,8628.07,9051.55,8617.99,8817.65,137.638493
1588377600000,8818.22,9014.77,8757.77,8972.68,59.469765
1588464000000,8973.85,9196.27,8718.08,8887.35,210.049083
1588550400000,8896.62,8954.26,8528.63,8868.92,198.32248
1588636800000,8878.25,9105.2,8772.22,9027.64,133.86243
1588723200000,9022.44,9396.16,8918.99,9145.93,242.577093
1588809600000,9132.52,10063.93,9010.0,9991.11,340.351689
1588896000000,10001.44,10032.58,9717.86,9810.32,138.251436
1588982400000,9805.88,9900.0,9507.03,9539.68,145.785194
1589068800000,9531.93,9569.31,8127.14,8726.3,600.65983
1589155200000,8730.15,9162.08,8200.0,8561.03,399.574609
1589241600000,8560.18,8973.14,8533.72,8810.0,153.606379
1589328000000,8808.62,9398.12,8800.91,9295.0,167.297195
1589414400000,9305.22,9936.94,9264.35,9792.25,247.695074
1589500800000,9796.68,9839.59,9142.29,9311.55,314.061281
1589587200000,9314.71,9574.09,9224.81,9387.32,136.890462
1589673600000,9384.97,9883.77,9340.55,9675.9,192.143024
1589760000000,9682.67,9953.2,9433.42,9735.91,228.596217
1589846400000,9738.69,9893.93,9476.26,9771.9,166.998021
1589932800000,9776.96,9836.6,9318.19,9520.76,186.184663
1590019200000,9506.65,9564.73,8823.84,9058.33,241.577746
1590105600000,9057.15,9260.9,8940.0,9169.41,124.68715
1590192000000,9166.81,9302.52,9091.22,9174.47,57.329497
1590278400000,9177.48,9297.7,8684.62,8716.23,189.507228
1590364800000,8714.75,8979.62,8646.82,8890.24,176.878932
1590451200000,8900.59,9013.41,8704.33,8839.14,92.653075
1590537600000,8842.15,9225.75,8820.0,9202.0,109.34668
1590624000000,9205.0,9621.93,9115.16,9578.52,134.297435
1590710400000,9579.0,9603.73,9315.99,9424.31,74.027066
1590796800000,9424.49,9739.0,9342.66,9698.33,116.297491
1590883200000,9701.31,9701.84,9398.65,9469.22,93.62073
1590969600000,9449.84,10370.58,9424.72,10195.38,204.162993
1591056000000,10200.0,10220.0,9283.85,9522.74,333.598459
1591142400000,9514.23,9685.01,9391.9,9652.01,78.968367
1591228800000,9669.5,9880.8,9455.0,9792.39,120.887073
1591315200000,9790.74,9849.29,9602.38,9628.52,110.72022
1591401600000,9613.97,9733.85,9537.9,9661.48,74.655262
1591488000000,9667.25,9818.8,9365.7,9748.82,147.422656
1591574400000,9750.29,9801.01,9633.08,9774.31,78.641054
1591660800000,9781.05,9872.56,9560.14,9772.99,140.769326
1591747200000,9764.48,9986.78,9695.99,9886.32,149.387852
1591833600000,9886.35,9958.93,9081.1,9269.7,257.614062
1591920000000,9258.29,9549.99,9242.21,9463.82,126.715209
1592006400000,9463.82,9489.97,9351.22,9465.95,39.62649
1592092800000,9462.31,9462.31,9245.04,9346.38,62.17131
1592179200000,9323.26,9495.0,8923.23,9430.51,149.844349
1592265600000,9421.95,9587.03,9377.5,9529.1,96.535418
1592352000000,9528.14,9564.15,9250.0,9463.47,87.384654
1592438400000,9463.85,9483.41,9286.73,9390.23,49.784917
1592524800000,9385.73,9438.96,9242.62,9314.01,77.608082
1592611200000,9307.95,9396.76,9167.99,9353.98,46.640534
1592697600000,9358.32,9417.09,9283.57,9294.41,42.988649
1592784000000,9291.44,9777.15,9271.84,9680.86,119.48478
1592870400000,9689.28,9716.54,9550.0,9613.86,48.806607
1592956800000,9625.71,9662.99,9211.35,9308.03,147.900737
1593043200000,9294.78,9334.94,9002.74,9254.68,111.484607
1593129600000,9249.2,9295.87,9050.0,9161.8,95.466447
1593216000000,9162.35,9195.6,8835.06,9009.86,144.180415
1593302400000,8993.25,9191.26,8943.61,9118.09,62.387264
1593388800000,9119.02,9238.72,9027.5,9182.67,61.122479
1593475200000,9198.47,9199.66,9063.2,9132.51,52.005473
1593561600000,9132.29,9289.52,9090.31,9231.97,90.950834
1593648000000,9232.35,9257.75,8948.28,9085.99,107.69768
1593734400000,9080.24,9121.51,9042.4,9058.26,38.005977
1593820800000,9056.63,9191.9,9043.13,9139.68,64.979986
1593907200000,9137.3,9141.86,8909.4,9075.83,84.816948
1593993600000,9067.38,9369.88,9056.59,9344.62,114.066302
1594080000000,9344.15,9377.18,9206.54,9258.09,52.013121
1594166400000,9262.19,9464.26,9233.38,9425.13,120.262634
1594252800000,9429.96,9432.63,9170.0,9234.39,68.515538
1594339200000,9232.87,9315.3,9125.78,9285.54,70.074404
1594425600000,9288.49,9298.97,9180.0,9233.85,28.973751
1594512000000,9230.97,9342.64,9159.78,9300.0,67.36077
1594598400000,9300.0,9342.86,9198.53,9241.03,134.614116
1594684800000,9241.88,9279.55,9107.84,9255.02,76.47142
1594771200000,9254.55,9274.12,9159.37,9201.51,56.09703
1594857600000,9196.53,9221.29,9043.3,9130.79,51.932473
1594944000000,9135.09,9181.95,9089.05,9153.08,26.467403
1595030400000,9147.68,9205.47,9122.89,9164.84,33.498036
1595116800000,9170.52,9230.85,9106.76,9210.99,33.556284
1595203200000,9215.16,9220.16,9136.12,9162.0,49.3685
1595289600000,9162.0,9431.33,9154.02,9386.46,137.426654
1595376000000,9388.52,9541.97,9285.13,9518.56,87.148336
1595462400000,9520.51,9661.18,9450.0,9608.7,95.568669
1595548800000,9601.25,9633.98,9474.37,9542.14,81.623787
1595635200000,9541.82,9729.47,9535.47,9699.66,135.852592
1595721600000,9689.94,10130.38,9652.79,9919.91,240.596076
1595808000000,9933.23,11387.17,9923.16,11025.59,1050.896514
1595894400000,11032.42,11236.42,10587.94,10912.79,528.408639
1595980800000,10908.96,11339.99,10833.19,11100.0,159.445256
1596067200000,11083.58,11168.31,10833.85,11100.77,84.020996
1596153600000,11100.76,11436.77,10963.8,11342.27,120.559704
1596240000000,11339.93,11857.49,11229.46,11807.44,181.397571
1596326400000,11795.37,12106.78,10601.02,11051.39,331.082702
1596412800000,11071.37,11474.76,10930.95,11218.62,151.111532
1596499200000,11219.18,11414.12,11017.99,11174.62,136.617914
1596585600000,11190.23,11779.04,11091.69,11749.51,169.299941
1596672000000,11748.49,11902.45,11572.96,11760.52,108.645536
1596758400000,11762.52,11904.26,11503.63,11572.13,110.611031
1596844800000,11592.57,11803.91,11527.84,11753.11,129.942061
1596931200000,11762.89,11795.97,11530.0,11667.78,82.826894
1597017600000,11681.74,12059.94,11442.01,11882.65,171.984429
1597104000000,11891.62,11934.6,11119.32,11392.15,176.360102
1597190400000,11389.33,11618.25,11146.46,11566.44,94.555925
1597276800000,11571.37,11790.01,11276.57,11764.66,128.801882
1597363200000,11787.67,11853.21,11638.15,11760.4,119.845929
1597449600000,11762.81,11976.18,11691.56,11867.17,104.310058
1597536000000,11851.89,11928.76,11692.07,11912.1,41.130538
1597622400000,11913.37,12464.2,11770.68,12271.4,202.88071
1597708800000,12285.28,12384.95,11820.0,11957.77,139.84325
1597795200000,11941.63,12001.73,11565.01,11742.87,167.012969
1597881600000,11750.08,11878.82,11678.38,11864.51,56.581385
1597968000000,11851.42,11879.76,11490.0,11528.2,114.564867
1598054400000,11514.42,11684.68,11384.2,11658.24,53.6814
1598140800000,11656.27,11706.78,11515.35,11649.35,27.752399
1598227200000,11649.27,11827.84,11385.16,11759.18,191.348515
1598313600000,11744.45,11761.99,11125.0,11329.12,105.545491
1598400000000,11317.73,11536.32,11255.11,11466.43,55.228375
1598486400000,11460.4,11588.68,11125.66,11320.03,121.947578
1598572800000,11329.22,11539.86,11275.76,11527.41,59.705649
1598659200000,11527.41,11573.28,11420.47,11481.9,42.574429
1598745600000,11467.58,11710.0,11467.58,11692.8,41.284754
1598832000000,11714.43,11773.44,11575.0,11655.0,60.363601
1598918400000,11648.13,12048.89,11532.85,11915.67,83.807537
1599004800000,11913.71,11947.02,11161.84,11385.77,170.701557
1599091200000,11382.69,11455.74,9976.71,10158.14,318.497458
1599177600000,10149.12,10618.52,9907.49,10459.2,250.945714
1599264000000,10443.53,10560.98,9826.51,10147.46,333.873799
1599350400000,10170.2,10335.04,10002.52,10250.85,85.717951
1599436800000,10249.99,10403.75,9875.32,10356.73,160.5332
1599523200000,10386.73,10438.09,9844.19,10120.33,266.811627
1599609600000,10126.18,10348.12,9981.24,10214.95,64.174465
1599696000000,10212.98,10475.88,10212.98,10338.7,85.8209
1599782400000,10335.36,10398.01,10201.72,10389.64,46.121523
1599868800000,10396.34,10478.71,10274.92,10440.68,48.727279
1599955200000,10447.72,10576.06,10215.95,10316.74,80.157771
1600041600000,10324.08,10754.08,10247.48,10656.2,93.321583
1600128000000,10674.48,10926.64,10617.66,10765.22,87.000065
1600214400000,10779.76,11089.47,10667.62,10948.61,68.511269
1600300800000,10951.48,11044.24,10748.77,10941.2,89.084524
1600387200000,10942.84,11036.46,10814.42,10934.34,60.137806
1600473600000,10933.91,11181.99,10894.54,11079.87,55.339778
1600560000000,11066.01,11075.73,10763.18,10913.29,71.554164
1600646400000,10923.84,10987.0,10298.1,10430.45,91.00968
1600732800000,10419.57,10573.23,10361.39,10520.66,48.576996
1600819200000,10529.4,10533.36,10145.54,10231.48,117.267695
1600905600000,10242.56,10789.58,10209.09,10732.42,88.732532
1600992000000,10736.88,10761.38,10525.5,10680.3,93.693196
1601078400000,10686.29,10814.86,10650.24,10728.21,45.319597
1601164800000,10738.3,10799.34,10596.51,10769.13,37.35364
1601251200000,10782.36,10940.96,10644.91,10700.46,116.440201
1601337600000,10690.79,10867.58,10636.31,10841.38,52.665951
1601424000000,10845.75,10851.53,10664.15,10772.67,38.973629
1601510400000,10782.79,10912.76,10456.66,10621.97,144.012703
1601596800000,10595.89,10660.0,10379.18,10570.64,114.649594
1601683200000,10570.48,10599.24,10497.13,10539.04,23.280934
1601769600000,10532.08,10699.07,10523.1,10666.54,37.834739
1601856000000,10661.45,10786.07,10619.54,10783.0,56.935442
1601942400000,10796.67,10796.67,10528.95,10598.86,77.009374
1602028800000,10599.05,10676.29,10548.27,10667.21,35.546306
1602115200000,10667.45,10943.29,10541.0,10926.78,94.8116
1602201600000,10928.95,11100.0,10831.05,11057.75,95.004261
1602288000000,11060.37,11475.47,11057.74,11296.19,140.199952
1602374400000,11306.83,11436.8,11275.24,11377.21,74.397888
1602460800000,11369.31,11719.0,11167.04,11534.76,134.332044
1602547200000,11540.74,11553.07,11312.4,11424.77,138.964645
1602633600000,11422.09,11537.37,11287.37,11421.15,75.071559
1602720000000,11422.59,11608.99,11257.86,11489.69,107.741197
1602806400000,11501.56,11539.27,11206.51,11315.48,95.416234
1602892800000,11317.69,11404.41,11256.67,11358.66,35.236774
1602979200000,11360.85,11503.2,11349.42,11500.57,65.917617
1603065600000,11504.77,11815.88,11410.0,11739.23,131.840508
1603152000000,11753.05,12033.02,11685.0,11916.7,166.701005
1603238400000,11916.19,13211.49,10150.0,12785.0,444.383901
1603324800000,12785.0,13180.8,12695.95,12983.94,208.686311
1603411200000,12974.31,13021.75,12730.13,12929.34,99.930428
1603497600000,12934.27,13163.6,12879.02,13106.87,83.046723
1603584000000,13106.95,13344.21,12893.93,13025.11,140.651331
1603670400000,13032.8,13229.63,12772.58,13062.42,128.888493
1603756800000,13054.78,13786.29,13047.35,13634.68,164.746622
1603843200000,13634.29,13853.49,12904.63,13281.6,167.828912
1603929600000,13267.84,13641.89,12980.0,13441.16,149.862522
1604016000000,13453.21,13664.48,13120.56,13559.91,166.81886
1604102400000,13560.0,14091.73,13425.16,13799.01,146.758494
1604188800000,13779.65,13886.42,13629.62,13749.69,49.02653
1604275200000,13758.45,13826.8,13201.67,13572.31,150.251675
1604361600000,13563.01,14067.12,13300.0,14013.83,133.245653
1604448000000,14018.0,14247.19,13540.77,14141.89,198.083696
1604534400000,14147.64,15754.48,14097.27,15589.43,257.667349
1604620800000,15585.47,15966.08,15182.77,15569.24,261.716315
1604707200000,15569.4,15755.88,14366.05,14817.32,322.715463
1604793600000,14806.61,15653.9,14706.58,15479.82,139.915455
1604880000000,15512.86,15839.35,14816.86,15323.85,248.022834
1604966400000,15331.79,15453.12,15079.11,15296.25,95.258671
1605052800000,15299.1,15961.88,15280.6,15695.0,133.311825
1605139200000,15704.1,16337.86,15456.66,16284.38,246.024222
1605225600000,16312.14,16467.19,15949.83,16324.84,128.256208
1605312000000,16288.11,16294.17,15714.28,16060.48,92.197255
1605398400000,16072.67,16159.59,15779.45,15948.47,35.504029
1605484800000,15937.16,16883.95,15873.74,16702.53,141.915282
1605571200000,16709.18,17851.64,16552.05,17664.52,282.074364
1605657600000,17654.86,18465.87,17231.66,17776.29,462.331759
1605744000000,17806.97,18175.37,17348.97,17811.0,139.761269
1605830400000,17802.91,18808.03,17752.87,18648.05,209.556679
1605916800000,18664.75,18961.89,18332.83,18690.39,173.283192
1606003200000,18672.48,18746.93,17621.63,18431.25,220.48253
1606089600000,18410.28,18761.43,18014.81,18368.93,193.948248
1606176000000,18362.98,19416.29,18016.39,19157.11,268.147246
1606262400000,19159.52,19486.66,18500.0,18732.46,221.091607
1606348800000,18718.36,18912.1,16217.12,17157.0,805.080083
1606435200000,17164.49,17450.0,16453.41,17137.21,238.306009
1606521600000,17139.08,17874.66,16867.66,17727.7,150.734238
1606608000000,17722.16,18337.11,17525.71,18170.19,130.316145
1606694400000,18183.08,19866.14,18183.08,19695.93,486.304343
1606780800000,19698.3,19884.88,18087.28,18777.93,619.201227
1606867200000,18765.52,19336.66,18332.52,19200.94,355.506234
1606953600000,19197.51,19602.43,18873.45,19421.34,206.958027
1607040000000,19406.98,19525.05,18577.93,18659.04,367.680353
1607126400000,18645.45,19176.51,18500.0,19148.7,98.698618
1607212800000,19137.36,19420.81,18864.86,19371.19,114.295754
1607299200000,19381.11,19428.25,18905.46,19185.21,118.610672
1607385600000,19186.32,19294.07,18188.89,18325.63,263.835347
1607472000000,18321.22,18644.19,17653.54,18546.39,387.659275
1607558400000,18545.62,18550.94,17930.0,18246.54,229.066809
1607644800000,18251.96,18294.08,17566.6,18027.76,369.010743
1607731200000,18032.18,18946.6,18023.06,18811.26,176.851898
1607817600000,18808.78,19420.37,18711.27,19175.96,193.794492
1607904000000,19170.85,19343.45,19007.14,19273.23,203.652912
1607990400000,19279.38,19567.68,19056.5,19428.77,367.574565
